latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
8.14198,79.99303,337.81,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,303.02,3.1,D
8.2525,80.51107,330.03,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,304.77,2.72,D
8.3754,81.1614,336.39,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,307.17,3.98,D
8.36229,81.05286,337.65,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,310.94,6.7,D
8.35775,80.80066,337.97,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,310.22,8.27,D
8.26829,80.17477,333.76,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,308.72,2.7,D
8.4223,81.09,340.12,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,310.14,3.98,D
8.28108,80.16919,341.22,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,309.37,3.83,D
8.29091,80.21081,346.43,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,308.56,5.81,D
8.31053,80.29387,334.22,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,305.49,1.4,D
8.30053,80.16256,339.1,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,308.91,3.66,D
8.30774,80.12835,332.31,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,306.22,2.95,D
8.3721,80.43393,336.87,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,304.21,6.87,D
8.4316,80.79919,341.2,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,309,6.05,D
8.44716,80.87873,338.83,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,306.9,7.37,D
8.34746,80.20847,336.17,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,309.73,3.85,D
8.34692,80.20496,336.99,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,309.9,3.86,D
8.4479,80.75037,335.29,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,308.52,3.6,D
8.42869,80.62504,341.14,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,308.86,5.61,D
8.46928,80.77913,346.94,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.83,7.93,D
8.43458,80.5528,331.43,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,304.61,2.47,D
8.37858,80.18925,336.53,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,308.88,4.28,D
8.47952,80.82387,331.96,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,303.15,4.13,D
8.47485,80.77115,331.63,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,303.02,1.53,D
8.38703,80.15557,346.01,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,310.23,4.9,D
8.38648,80.15206,334.03,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,304.84,4.9,D
8.49225,80.81834,353.12,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,310.05,11.16,D
8.49889,80.81732,341.45,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.32,4.41,D
8.51499,80.74651,334.79,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,309.49,9.52,D
8.51151,80.56882,332.96,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,300.44,4.3,D
8.56241,80.85677,347.43,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,309.81,6.27,D
8.48646,80.36195,333.66,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,306.36,2.3,D
8.49849,80.39584,331.59,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,303.07,2.61,D
8.61921,81.14049,350.21,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,312.03,9.6,D
8.5192,80.46411,331.95,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,300.33,2.27,D
8.47334,80.16677,342.12,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,309.88,7.33,D
8.57523,80.74078,334.55,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,302.39,0.92,D
8.55763,80.62587,339.42,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,308.82,7.3,D
8.55709,80.62238,336.88,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,306.97,5.71,D
8.59517,80.82677,344.09,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.19,24.38,D
8.62135,80.97601,335.68,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,304.01,1.17,D
8.6213,80.7978,348.51,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,306.04,6.63,D
8.59252,80.60977,336.11,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,302.77,3.19,D
8.68129,81.15162,341.5,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,311.49,6.41,D
8.6128,80.70208,334.35,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,307.32,4.65,D
8.63045,80.70648,339.82,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,310.42,4.17,D
8.5921,80.41267,348.81,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,308.67,9.48,D
8.61153,80.51681,338.01,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,310.3,5.45,D
8.6401,80.65864,339.77,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,303.83,15.49,D
8.65994,80.76608,334.64,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,305.82,2.09,D
8.63006,80.57103,332.78,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,301.35,2.36,D
8.62952,80.56754,333.65,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,303.3,3.18,D
8.63466,80.53464,338.93,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,306.44,3.24,D
8.67386,80.74609,338.19,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.61,6.91,D
8.6821,80.75552,349.96,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,308.89,5.09,D
8.66698,80.36886,337.97,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.33,3.35,D
8.78987,80.99559,343.59,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.86,12.29,D
8.74873,80.32748,338.49,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,305.13,3.57,D
8.85911,80.74155,349.7,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,311.49,16.02,D
8.80894,80.39244,341.51,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,306.81,3.36,D
8.90582,80.40517,338.33,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,305.91,4.3,D
8.91568,80.42508,341.63,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,314.07,28.96,D
8.97013,80.69147,345.28,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,311.26,6.62,D
8.97723,80.38334,337.39,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,307.43,6.26,D
8.9767,80.37984,336.51,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,308.02,6.26,D
9.04133,80.45132,367,0.38,0.36,2026-08-31,0807,N,high,2.0NRT,312.33,19.68,D
9.11122,80.50833,339.2,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,310.26,5.42,D
9.19589,80.66298,337.37,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,309.9,1.84,D
9.18498,80.30385,347.17,0.39,0.36,2026-08-31,0807,N,nominal,2.0NRT,313.38,6.16,D
9.17411,80.12911,332.22,0.39,0.36,2026-08-31,0807,N,low,2.0NRT,306.33,2.97,D
9.26766,80.71529,340.77,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.73,6.53,D
9.28584,80.72318,340.11,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,306.2,3.86,D
9.41306,80.4028,353.54,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,307.32,5.73,D
9.39429,80.28052,338.13,0.38,0.36,2026-08-31,0807,N,nominal,2.0NRT,306.48,3.06,D
9.41691,80.40578,332.41,0.38,0.36,2026-08-31,0807,N,low,2.0NRT,303.93,5.73,D
9.02789,77.86799,345.65,0.45,0.39,2026-08-31,0807,N,nominal,2.0NRT,311.04,11.75,D
9.17741,78.13036,346.2,0.43,0.38,2026-08-31,0807,N,nominal,2.0NRT,304.75,6.86,D
9.22821,77.66577,339.43,0.45,0.39,2026-08-31,0807,N,low,2.0NRT,303.45,16.19,D
9.47052,78.63935,342.36,0.41,0.37,2026-08-31,0807,N,low,2.0NRT,300.43,5.55,D
9.77185,78.36581,340.43,0.42,0.38,2026-08-31,0807,N,nominal,2.0NRT,303.44,3.64,D
9.90981,78.52617,339.05,0.41,0.37,2026-08-31,0807,N,low,2.0NRT,304.96,4.17,D
9.80675,77.88925,344.35,0.44,0.38,2026-08-31,0807,N,low,2.0NRT,314.76,7.57,D
9.8061,77.88528,340.12,0.44,0.38,2026-08-31,0807,N,low,2.0NRT,312.07,7.57,D
9.98556,77.43252,336.54,0.46,0.39,2026-08-31,0807,N,low,2.0NRT,304.75,5.73,D
11.62862,78.61463,331.27,0.4,0.37,2026-08-31,0807,N,low,2.0NRT,298.12,4.3,D
11.52704,77.24921,330.49,0.45,0.39,2026-08-31,0809,N,low,2.0NRT,299.28,3.56,D
11.52934,77.24984,332.74,0.45,0.39,2026-08-31,0809,N,nominal,2.0NRT,298.98,4.63,D
11.73493,77.98431,331.16,0.42,0.37,2026-08-31,0809,N,nominal,2.0NRT,299.52,3.07,D
11.99381,79.54753,350.08,0.39,0.36,2026-08-31,0809,N,nominal,2.0NRT,310.35,8.02,D
11.99713,79.547,346.13,0.39,0.36,2026-08-31,0809,N,nominal,2.0NRT,308.36,8.02,D
11.80935,77.92519,331.34,0.42,0.38,2026-08-31,0809,N,low,2.0NRT,292.97,2.83,D
12.05555,79.07794,330.89,0.39,0.36,2026-08-31,0809,N,low,2.0NRT,302.51,2.96,D
12.58657,79.6415,349.15,0.38,0.36,2026-08-31,0809,N,nominal,2.0NRT,307.62,4.02,D
13.40939,80.26858,339.14,0.39,0.36,2026-08-31,0809,N,nominal,2.0NRT,301.29,2.09,D
13.81923,79.34404,351.56,0.38,0.36,2026-08-31,0809,N,nominal,2.0NRT,293.93,13.51,D
14.47656,78.25895,335.97,0.39,0.36,2026-08-31,0809,N,nominal,2.0NRT,296.94,5.87,D
28.12977,76.78864,335.41,0.39,0.36,2026-08-31,0813,N,nominal,2.0NRT,296.53,2.37,D
27.71435,68.49007,350.78,0.5,0.49,2026-08-31,0813,N,nominal,2.0NRT,304.87,28.78,D
31.1293,74.65489,341.05,0.39,0.36,2026-08-31,0813,N,nominal,2.0NRT,298.33,4.79,D
31.37494,74.45004,346.78,0.39,0.36,2026-08-31,0813,N,nominal,2.0NRT,300.46,6.1,D
31.3222,72.33394,341.28,0.43,0.38,2026-08-31,0813,N,nominal,2.0NRT,301.15,8.52,D
35.86458,62.97686,334.7,0.34,0.56,2026-08-31,0816,N,nominal,2.0NRT,302.01,4.14,D
35.86364,62.97314,337.4,0.34,0.56,2026-08-31,0816,N,nominal,2.0NRT,301.99,2.81,D
37.03418,62.41734,341.3,0.34,0.56,2026-08-31,0816,N,nominal,2.0NRT,310.6,8.73,D
37.03058,62.41618,344.78,0.34,0.56,2026-08-31,0816,N,nominal,2.0NRT,311.46,8.88,D
37.11644,62.36568,341.13,0.34,0.56,2026-08-31,0816,N,low,2.0NRT,311.48,4.28,D
37.1155,62.36195,349.28,0.34,0.56,2026-08-31,0816,N,nominal,2.0NRT,310.5,4.28,D
37.84324,65.32119,341.06,0.46,0.47,2026-08-31,0816,N,low,2.0NRT,311.26,4.85,D
37.84747,65.31967,338.7,0.46,0.47,2026-08-31,0816,N,low,2.0NRT,310.18,4.85,D
37.84333,65.31829,343.97,0.46,0.47,2026-08-31,0816,N,nominal,2.0NRT,313.76,3.88,D
37.84756,65.31679,339.51,0.46,0.47,2026-08-31,0816,N,nominal,2.0NRT,310.92,3.88,D
37.10062,60.57757,341.89,0.42,0.61,2026-08-31,0816,N,nominal,2.0NRT,304.07,4.59,D
37.09761,60.57963,340.63,0.42,0.61,2026-08-31,0816,N,nominal,2.0NRT,303.27,2.49,D
37.10304,60.57734,333.25,0.42,0.61,2026-08-31,0816,N,nominal,2.0NRT,303.48,1.94,D
37.49613,61.84732,333.42,0.35,0.57,2026-08-31,0816,N,low,2.0NRT,306.05,2.29,D
37.16441,60.53596,367,0.42,0.61,2026-08-31,0816,N,high,2.0NRT,303.21,9.25,D
37.16314,60.53133,332.23,0.42,0.61,2026-08-31,0816,N,nominal,2.0NRT,301.6,4.2,D
37.82645,59.09849,335.28,0.48,0.65,2026-08-31,0818,N,nominal,2.0NRT,297.98,2.49,D
24.50294,56.60618,343.11,0.55,0.43,2026-08-31,0954,N,low,2.0NRT,313.45,20.85,D
24.50688,56.60563,342.23,0.55,0.43,2026-08-31,0954,N,nominal,2.0NRT,311.04,20.99,D
25.30846,56.37308,334.9,0.55,0.43,2026-08-31,0954,N,low,2.0NRT,306.9,11.58,D
27.15783,56.09908,340.69,0.56,0.43,2026-08-31,0954,N,low,2.0NRT,313.71,18.9,D
27.16891,56.05727,345.95,0.55,0.43,2026-08-31,0954,N,low,2.0NRT,316.62,25.41,D
27.16823,56.05163,343.93,0.55,0.43,2026-08-31,0954,N,low,2.0NRT,316.88,22.16,D
27.16718,56.05493,348.62,0.55,0.43,2026-08-31,0954,N,nominal,2.0NRT,316.6,23.42,D
27.17113,56.05434,343.61,0.55,0.43,2026-08-31,0954,N,low,2.0NRT,315.69,20.43,D
29.92757,56.73237,346.58,0.44,0.46,2026-08-31,0956,N,low,2.0NRT,319.44,9.64,D
29.98702,55.85476,341.5,0.39,0.44,2026-08-31,0956,N,low,2.0NRT,314.76,6.6,D
35.77381,63.1085,343.68,0.58,0.7,2026-08-31,0956,N,nominal,2.0NRT,303.16,4.19,D
37.03323,62.41801,335.57,0.54,0.68,2026-08-31,0958,N,low,2.0NRT,307.34,3.64,D
37.02728,60.6811,367,0.43,0.62,2026-08-31,0958,N,high,2.0NRT,304.18,4.89,D
37.03307,60.68071,335.24,0.43,0.62,2026-08-31,0958,N,nominal,2.0NRT,303.09,4.89,D
37.11659,62.36864,345.63,0.54,0.68,2026-08-31,0958,N,nominal,2.0NRT,308.12,8.3,D
37.09041,61.01529,330.05,0.45,0.63,2026-08-31,0958,N,low,2.0NRT,302.8,1.38,D
37.1692,60.98018,343.05,0.45,0.63,2026-08-31,0958,N,nominal,2.0NRT,304.11,4.6,D
36.8402,55.322,367,0.44,0.46,2026-08-31,0958,N,high,2.0NRT,314.87,23.38,D
37.28882,60.57384,330.62,0.43,0.62,2026-08-31,0958,N,low,2.0NRT,304.84,2.17,D
36.94375,54.88878,331.02,0.42,0.45,2026-08-31,0958,N,nominal,2.0NRT,299.6,2.75,D
37.21976,54.96567,335.77,0.42,0.45,2026-08-31,0958,N,nominal,2.0NRT,301.48,0.94,D
37.82634,59.06998,334.33,0.36,0.57,2026-08-31,0958,N,nominal,2.0NRT,302.83,1.44,D
38.25661,58.39221,335.01,0.33,0.55,2026-08-31,0958,N,nominal,2.0NRT,304.58,2.7,D
39.2765,56.25284,334.37,0.52,0.5,2026-08-31,0958,N,nominal,2.0NRT,302.53,3.28,D
39.32234,55.73358,335.81,0.49,0.49,2026-08-31,0958,N,nominal,2.0NRT,302.78,3.33,D
39.32638,55.72722,337.77,0.49,0.49,2026-08-31,0958,N,nominal,2.0NRT,302.85,2.87,D
18.32057,55.1077,347.83,0.41,0.37,2026-08-31,0952,N,low,2.0NRT,322.44,4.71,D
18.324,55.10716,367,0.41,0.37,2026-08-31,0952,N,low,2.0NRT,325.3,25.54,D
19.26804,56.1771,342.88,0.46,0.39,2026-08-31,0952,N,low,2.0NRT,317.55,1.1,D
20.37466,55.93426,347.03,0.46,0.39,2026-08-31,0952,N,low,2.0NRT,320.61,5.03,D
20.38704,55.66245,349.98,0.45,0.39,2026-08-31,0952,N,low,2.0NRT,321.92,3.61,D
20.55986,56.42229,343.01,0.49,0.4,2026-08-31,0952,N,low,2.0NRT,317.69,1.24,D
20.55708,56.4194,342.93,0.49,0.4,2026-08-31,0952,N,low,2.0NRT,317.86,0.78,D
21.30487,57.7992,345.37,0.39,0.44,2026-08-31,0952,N,nominal,2.0NRT,313.66,1.56,D
21.31105,57.74811,345.42,0.39,0.44,2026-08-31,0952,N,nominal,2.0NRT,314.42,3.01,D
21.30601,57.70666,342.29,0.39,0.44,2026-08-31,0952,N,low,2.0NRT,313.12,0.65,D
21.31464,57.74375,343.6,0.39,0.44,2026-08-31,0952,N,low,2.0NRT,313.9,1.52,D
21.32043,57.72378,341.67,0.39,0.44,2026-08-31,0952,N,low,2.0NRT,313.13,1.65,D
21.93877,57.07407,344.17,0.55,0.42,2026-08-31,0954,N,low,2.0NRT,318.41,5.43,D
22.2907,56.52696,349.9,0.52,0.41,2026-08-31,0954,N,nominal,2.0NRT,320.88,7.61,D
22.33217,56.46786,348.98,0.51,0.41,2026-08-31,0954,N,low,2.0NRT,320.37,2.19,D
22.87762,55.92802,351.02,0.49,0.4,2026-08-31,0954,N,low,2.0NRT,321.25,1.97,D
7.25142,100.41235,324.55,0.39,0.36,2026-08-31,1904,N,nominal,2.0NRT,287.14,1.6,N
7.25085,100.41587,309.74,0.39,0.36,2026-08-31,1904,N,nominal,2.0NRT,287.1,1.6,N
7.25029,100.4194,316.19,0.39,0.36,2026-08-31,1904,N,nominal,2.0NRT,287.84,1.46,N
39.82172,98.2387,299.79,0.58,0.52,2026-08-31,1853,N,nominal,2.0NRT,289.38,0.98,N
39.40392,99.85712,344.53,0.47,0.48,2026-08-31,1853,N,nominal,2.0NRT,295,13.52,N
39.4044,99.85157,316.25,0.47,0.48,2026-08-31,1853,N,nominal,2.0NRT,290.24,7.97,N
36.89201,101.74921,296.6,0.53,0.42,2026-08-31,1856,N,nominal,2.0NRT,284.75,1.25,N
36.58866,101.48699,297.73,0.54,0.42,2026-08-31,1856,N,nominal,2.0NRT,281.49,1.12,N
36.57225,101.52781,296.45,0.54,0.42,2026-08-31,1856,N,nominal,2.0NRT,282.84,1.13,N
36.56837,101.52715,299.62,0.54,0.42,2026-08-31,1856,N,nominal,2.0NRT,283.69,1.56,N
26.62232,101.59635,308.98,0.43,0.38,2026-08-31,1858,N,nominal,2.0NRT,289.49,1.15,N
26.62041,101.5978,304.56,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,289.34,0.79,N
26.62286,101.45436,303.36,0.43,0.38,2026-08-31,1858,N,nominal,2.0NRT,289.02,0.78,N
26.58124,101.69902,305.34,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,288.87,0.94,N
26.57913,101.66396,332,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,292.03,7.12,N
26.57851,101.66833,302.18,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,288.47,1.73,N
26.57568,101.6633,336.61,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,291.5,7.12,N
26.57506,101.66764,301.17,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,288.84,1.73,N
26.57445,101.672,301.8,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,288.65,1.73,N
26.57101,101.67128,306.24,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,290.52,1.38,N
26.56696,101.67489,308.49,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,293.23,1.18,N
26.56635,101.67918,305.67,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,289.98,1.18,N
26.56352,101.67419,309.85,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,292.52,1.28,N
26.56292,101.67847,306.5,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,291.78,1.28,N
22.62904,100.73533,303.31,0.42,0.38,2026-08-31,1858,N,nominal,2.0NRT,288.09,0.46,N
17.43479,74.96613,307.73,0.4,0.37,2026-08-31,2042,N,nominal,2.0NRT,289.13,0.74,N
17.06269,76.97835,306.39,0.39,0.36,2026-08-31,2042,N,nominal,2.0NRT,286.56,0.84,N
15.65919,73.98986,315.41,0.41,0.37,2026-08-31,2042,N,nominal,2.0NRT,289.55,1.8,N
15.1696,76.37997,296.09,0.39,0.36,2026-08-31,2042,N,nominal,2.0NRT,271.6,0.65,N
12.60132,77.88569,308.19,0.43,0.38,2026-08-31,2044,N,nominal,2.0NRT,283.62,0.27,N
12.59783,77.8851,299.48,0.43,0.38,2026-08-31,2044,N,nominal,2.0NRT,281.77,0.27,N
11.81802,77.91586,308.19,0.44,0.39,2026-08-31,2044,N,nominal,2.0NRT,291.36,1.71,N
11.81027,77.91869,306.89,0.44,0.39,2026-08-31,2044,N,nominal,2.0NRT,292.03,2.44,N
11.80957,77.92274,309.05,0.44,0.39,2026-08-31,2044,N,nominal,2.0NRT,293.67,1.65,N
11.18313,79.09899,304.24,0.51,0.41,2026-08-31,2044,N,nominal,2.0NRT,283.87,0.5,N
11.08366,78.75399,311.37,0.5,0.41,2026-08-31,2044,N,nominal,2.0NRT,294.08,2.89,N
10.94284,78.06322,316.81,0.46,0.39,2026-08-31,2044,N,nominal,2.0NRT,294.36,1.41,N
10.41461,77.11382,305.75,0.43,0.38,2026-08-31,2044,N,nominal,2.0NRT,289.06,0.43,N
8.74017,78.09332,306.91,0.49,0.4,2026-08-31,2044,N,nominal,2.0NRT,294.39,0.38,N
8.09268,80.79333,316.15,0.49,0.48,2026-08-31,2044,N,nominal,2.0NRT,292.86,1.9,N
8.11194,79.87071,322.48,0.42,0.45,2026-08-31,2044,N,nominal,2.0NRT,291.95,2.58,N
8.11138,79.86758,306.74,0.42,0.45,2026-08-31,2044,N,nominal,2.0NRT,291.83,2.42,N
8.11074,79.87141,312.18,0.42,0.45,2026-08-31,2044,N,nominal,2.0NRT,291.17,2.02,N
7.39473,80.88899,324.22,0.51,0.49,2026-08-31,2044,N,nominal,2.0NRT,289.75,2.86,N
7.39012,80.88872,318.01,0.51,0.49,2026-08-31,2044,N,nominal,2.0NRT,289.62,2.8,N
7.39378,80.89077,334.68,0.51,0.49,2026-08-31,2044,N,nominal,2.0NRT,290.36,4.23,N
39.26239,65.19716,300.59,0.73,0.76,2026-08-31,2036,N,nominal,2.0NRT,287.56,0.78,N
38.05481,67.26053,321.02,0.56,0.69,2026-08-31,2036,N,nominal,2.0NRT,290.53,3.26,N
38.05383,67.26118,335.23,0.56,0.69,2026-08-31,2036,N,nominal,2.0NRT,291.6,3.29,N
38.05363,67.26736,302.39,0.56,0.69,2026-08-31,2036,N,nominal,2.0NRT,290.49,3.29,N
38.04743,67.26038,311.21,0.56,0.69,2026-08-31,2036,N,nominal,2.0NRT,290.24,2.62,N
